base_id,scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,solver,base_seed,seed_scenario,V_demand,AHT_demand,OCC_demand,SHK_demand,Hg_demand,T_demand,week_pattern_demand,p_weekdays_demand,weekday_split_demand,weekday_step_demand,K_demand,ratio_target_demand,pos1_demand,pos2_demand,width1_demand,width2_demand,width_assignment_rule_demand,peak_amplitude_rule_demand,peak_amplitude_ratio_demand,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,base_seed_sched,seed_scenario_sched,workers,ortools_version,hexaly_version,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec
D_23690d782b,D_23690d782b_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,cp_sat,12345,244150275,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,6.0,22.0,40.0,13.0,17.0,extremes_low_high,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.76,False,7500,3,39,0.714,9.286,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,244150275.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,120.76,0.932,0.9,False,1785.714,120.714,183.0,1200.023
D_237bcfa32e,D_237bcfa32e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0,cp_sat,12345,447856982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,6.0,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.0,True,7500,6,46,1.429,10.952,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,447856982.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,155.05,0.913,0.9,False,1785.714,154.952,49.238,420.025
D_237bcfa32e,D_237bcfa32e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,6,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0,cp_sat,12345,447856982,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,6.0,12.0,38.0,17.0,17.0,equal,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.517,1.0,True,7500,6,46,1.429,10.952,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,447856982.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,143.42,0.921,0.9,False,1785.714,141.905,204.19,1200.036
D_2389a32586,D_2389a32586_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,296541863,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,4.0,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.599,False,7500,5,43,1.19,10.238,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,296541863.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,161.28,0.91,0.9,False,1785.714,160.095,54.381,420.03
D_2389a32586,D_2389a32586_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,296541863,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,4.0,22.0,40.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.599,False,7500,5,43,1.19,10.238,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,296541863.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,127.42,0.929,0.9,False,1785.714,127.381,189.667,1200.024
D_238b89845a,D_238b89845a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,355398948,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,6.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.819,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,355398948.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,172.09,0.904,0.9,False,1785.714,172.095,234.381,337.051
D_238b89845a,D_238b89845a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,cp_sat,12345,355398948,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,6.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.819,False,7500,1,41,0.238,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,355398948.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,165.16,0.908,0.9,False,1785.714,165.095,59.381,1200.026
D_23daf7b1e0,D_23daf7b1e0_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0,cp_sat,12345,434970896,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.582,False,7500,5,46,1.19,10.952,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,434970896.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,160.49,0.91,0.9,False,1785.714,160.381,54.667,420.025
D_23daf7b1e0,D_23daf7b1e0_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0,cp_sat,12345,434970896,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,22.0,40.0,13.0,13.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.582,False,7500,5,46,1.19,10.952,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,434970896.0,1.0,9.15.6755,,22.0,23.0,FEASIBLE,121.83,0.932,0.9,False,1785.714,121.762,268.048,1200.032
D_23eaf3586a,D_23eaf3586a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0,cp_sat,12345,886910223,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.427,False,7500,3,41,0.714,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,886910223.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,177.64,0.901,0.9,False,1785.714,177.619,239.905,44.135
D_23eaf3586a,D_23eaf3586a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0,cp_sat,12345,886910223,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,12.0,38.0,15.0,15.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.427,False,7500,3,41,0.714,9.762,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,886910223.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,131.99,0.926,0.9,False,1785.714,132.048,194.333,1200.04
D_2427b9dba2,D_2427b9dba2_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0,cp_sat,12345,750580159,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.722,False,7500,2,49,0.476,11.667,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,750580159.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,173.44,0.903,0.9,False,1785.714,173.381,235.667,78.467
D_2427b9dba2,D_2427b9dba2_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0,cp_sat,12345,750580159,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.722,False,7500,2,49,0.476,11.667,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,750580159.0,1.0,9.15.6755,,22.0,23.0,FEASIBLE,153.59,0.915,0.9,False,1785.714,151.333,297.619,1200.072
D_24cc941fda,D_24cc941fda_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,cp_sat,12345,580139843,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,4.0,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.692,False,7500,4,40,0.952,9.524,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,580139843.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,158.69,0.911,0.9,False,1785.714,158.619,52.905,420.019
D_24cc941fda,D_24cc941fda_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,4,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,cp_sat,12345,580139843,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,4.0,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.692,False,7500,4,40,0.952,9.524,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,580139843.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,165.38,0.907,0.9,False,1785.714,165.286,59.571,1200.011
D_24f2b6c8f6,D_24f2b6c8f6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0,cp_sat,12345,640009471,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,12.0,38.0,15.0,15.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.605,1.0,True,7500,4,38,0.952,9.048,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,640009471.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,136.61,0.924,0.9,False,1785.714,136.571,30.857,420.019
D_24f2b6c8f6,D_24f2b6c8f6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,increasing-to-friday,0.02,2,4,12.0,38.0,15.0,15.0,equal,equal,2.0,cp_sat,12345,640009471,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,increasing-to-friday,0.02,2,4.0,12.0,38.0,15.0,15.0,equal,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.605,1.0,True,7500,4,38,0.952,9.048,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",12345.0,640009471.0,1.0,9.15.6755,,22.0,23.0,FEASIBLE,105.95,0.941,0.9,False,1785.714,105.905,252.19,1200.022
D_251ae6e48c,D_251ae6e48c_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,cp_sat,12345,373304725,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,6.0,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.815,False,7500,3,42,0.714,10.0,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,373304725.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,157.33,0.912,0.9,False,1785.714,157.381,51.667,420.021
D_251ae6e48c,D_251ae6e48c_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,uniform,0.02,2,6,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,cp_sat,12345,373304725,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,uniform,0.02,2,6.0,10.0,28.0,16.0,16.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.815,False,7500,3,42,0.714,10.0,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",12345.0,373304725.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,141.1,0.921,0.9,False,1785.714,141.048,35.333,1200.033
D_259460d0a4,D_259460d0a4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,680646987,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.933,False,7500,1,52,0.238,12.381,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,680646987.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,167.57,0.906,0.9,False,1785.714,167.571,229.857,420.019
D_259460d0a4,D_259460d0a4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,680646987,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,25.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.933,False,7500,1,52,0.238,12.381,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",12345.0,680646987.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,171.79,0.904,0.9,False,1785.714,171.714,66.0,1200.037
D_25a8252c2a,D_25a8252c2a_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,14.0,,20.0,,,,,cp_sat,12345,699816248,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,1,6.0,14.0,,20.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.713,False,7500,7,39,1.667,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,699816248.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,176.5,0.901,0.9,False,1785.714,176.19,70.476,420.014
D_25a8252c2a,D_25a8252c2a_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,1,6,14.0,,20.0,,,,,cp_sat,12345,699816248,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,1,6.0,14.0,,20.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.713,False,7500,7,39,1.667,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,699816248.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,158.99,0.911,0.9,False,1785.714,158.81,53.095,1200.117
D_25a8289a4a,D_25a8289a4a_run1,run1,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,480960990,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,6.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.0,True,7500,8,43,1.905,10.238,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,480960990.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,155.59,0.913,0.9,False,1785.714,155.429,49.714,420.012
D_25a8289a4a,D_25a8289a4a_run2,run2,7500,300,0.7,0.2,42,0.5,W1,,,,2,6,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,480960990,7500,300.0,0.7,0.2,42.0,0.5,W1,,,,2,6.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,5.522,1.0,True,7500,8,43,1.905,10.238,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",12345.0,480960990.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,125.5,0.93,0.9,False,1785.714,125.286,103.571,1200.03
D_25b193ff0a,D_25b193ff0a_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0,cp_sat,12345,829241884,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.423,False,7500,2,38,0.476,9.048,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,829241884.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,177.93,0.9,0.9,False,1785.714,177.905,240.19,165.785
D_25b193ff0a,D_25b193ff0a_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,2,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0,cp_sat,12345,829241884,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,2.0,10.0,28.0,25.0,16.0,extremes_high_low,equal,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.423,False,7500,2,38,0.476,9.048,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,829241884.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,109.26,0.939,0.9,False,1785.714,109.19,171.476,1200.029
D_25d528cd38,D_25d528cd38_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,359089413,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.85,False,7500,2,55,0.476,13.095,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,359089413.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,163.59,0.908,0.9,False,1785.714,163.571,225.857,49.61
D_25d528cd38,D_25d528cd38_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,4,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,cp_sat,12345,359089413,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,4.0,12.0,38.0,13.0,17.0,extremes_low_high,different_1_gt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.85,False,7500,2,55,0.476,13.095,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,359089413.0,1.0,9.15.6755,,22.0,21.0,FEASIBLE,139.73,0.922,0.9,False,1785.714,139.714,118.0,1200.026
D_26253295fa,D_26253295fa_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,36.0,,20.0,,,,,cp_sat,12345,409765321,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,1,4.0,36.0,,20.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.58,False,7500,2,50,0.476,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,409765321.0,1.0,9.15.6755,,22.0,23.0,OPTIMAL,137.97,0.923,0.9,False,1785.714,137.857,284.143,46.95
D_26253295fa,D_26253295fa_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,1,4,36.0,,20.0,,,,,cp_sat,12345,409765321,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,1,4.0,36.0,,20.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.58,False,7500,2,50,0.476,11.905,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,409765321.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,156.87,0.912,0.9,False,1785.714,156.714,219.0,1200.022
D_262e3956e6,D_262e3956e6_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,36.0,,24.0,,,,,cp_sat,12345,243680707,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,1,4.0,36.0,,24.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.62,False,7500,1,48,0.238,11.429,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,243680707.0,1.0,9.15.6755,,22.0,23.0,OPTIMAL,136.9,0.923,0.9,False,1785.714,136.81,283.095,125.95
D_262e3956e6,D_262e3956e6_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,1,4,36.0,,24.0,,,,,cp_sat,12345,243680707,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,1,4.0,36.0,,24.0,,,,,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,4.0,0.62,False,7500,1,48,0.238,11.429,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,243680707.0,1.0,9.15.6755,,22.0,24.0,FEASIBLE,169.28,0.905,0.9,False,1785.714,169.238,399.524,1200.064
D_263964aa03,D_263964aa03_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0,cp_sat,12345,134938605,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.0,True,7500,5,37,1.19,8.81,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,134938605.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,159.28,0.911,0.9,False,1785.714,159.19,53.476,420.023
D_263964aa03,D_263964aa03_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.85,decreasing-to-friday,0.02,2,6,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0,cp_sat,12345,134938605,7500,300.0,0.7,0.2,42.0,0.5,W2,0.85,decreasing-to-friday,0.02,2,6.0,10.0,28.0,16.0,25.0,extremes_low_high,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.0,True,7500,5,37,1.19,8.81,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",12345.0,134938605.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,167.25,0.906,0.9,False,1785.714,167.19,61.476,1200.201
D_266e9e72e4,D_266e9e72e4_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0,cp_sat,12345,703151562,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,6.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.809,False,7500,1,50,0.238,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,703151562.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,162.79,0.909,0.9,False,1785.714,162.81,225.095,420.01
D_266e9e72e4,D_266e9e72e4_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,increasing-to-friday,0.02,2,6,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0,cp_sat,12345,703151562,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,increasing-to-friday,0.02,2,6.0,10.0,28.0,25.0,16.0,extremes_high_low,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,6.0,0.809,False,7500,1,50,0.238,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",12345.0,703151562.0,1.0,9.15.6755,,22.0,20.0,FEASIBLE,173.38,0.903,0.9,False,1785.714,173.381,67.667,1200.032
D_267708049e,D_267708049e_run1,run1,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0,cp_sat,12345,646045560,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.481,False,7500,2,37,0.476,8.81,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,646045560.0,1.0,9.15.6755,,22.0,22.0,OPTIMAL,167.65,0.906,0.9,False,1785.714,167.619,229.905,93.122
D_267708049e,D_267708049e_run2,run2,7500,300,0.7,0.2,42,0.5,W2,0.95,uniform,0.02,2,2,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0,cp_sat,12345,646045560,7500,300.0,0.7,0.2,42.0,0.5,W2,0.95,uniform,0.02,2,2.0,10.0,28.0,20.0,20.0,equal,different_1_lt_2,2.0,625.0,892.857,1116.071,26.573,27,892.857,21.259,22,2.0,0.481,False,7500,2,37,0.476,8.81,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",12345.0,646045560.0,1.0,9.15.6755,,22.0,22.0,FEASIBLE,103.64,0.942,0.9,False,1785.714,103.714,166.0,1200.024
